row_type,source,retrieved_at_utc,menu,category_path,category,subcategory,product_name,product_number,form_code,product_type,availability,size_code,default_size,sku,uri,image_url,notes
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Emperor's Clouds & Mist® Tea,873068751,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/873068751/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/EmperorCloudsAndMistTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Mint Majesty® Tea,873068754,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/873068754/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/MintMajestyTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Mint Majesty® Tea,873068754,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/873068754/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/MintMajestyTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Mint Majesty® Tea,873068754,Hot,Beverage,Available,Grande,Grande,11033178,https://www.starbucks.com/menu/product/873068754/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/MintMajestyTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Mint Majesty® Tea,873068754,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/873068754/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/MintMajestyTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Earl Grey Tea,450,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/450/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190624_EarlGreyBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Earl Grey Tea,450,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/450/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190624_EarlGreyBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Earl Grey Tea,450,Hot,Beverage,Available,Grande,Grande,11033050,https://www.starbucks.com/menu/product/450/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190624_EarlGreyBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Earl Grey Tea,450,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/450/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190624_EarlGreyBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Chamomile Mint Blossom Tea,2123887,Hot,Beverage,Available,Short,Grande,,https://www.starbucks.com/menu/product/2123887/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/ChamomileMintBlossomTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Chamomile Mint Blossom Tea,2123887,Hot,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/2123887/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/ChamomileMintBlossomTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Chamomile Mint Blossom Tea,2123887,Hot,Beverage,Available,Grande,Grande,11162795,https://www.starbucks.com/menu/product/2123887/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/ChamomileMintBlossomTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Hot Tea > Brewed Tea,Brewed Tea,Brewed Tea,Chamomile Mint Blossom Tea,2123887,Hot,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/2123887/hot,https://cloudassets.starbucks.com/is/image/sbuxcorp/ChamomileMintBlossomTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Matcha Latte,468,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/468/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Matcha Latte,468,Iced,Beverage,Available,Grande,Grande,195173,https://www.starbucks.com/menu/product/468/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Matcha Latte,468,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/468/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Mango Cream Matcha,37085,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/37085/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMangoCreamMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Mango Cream Matcha,37085,Iced,Beverage,Available,Grande,Grande,11187399,https://www.starbucks.com/menu/product/37085/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMangoCreamMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Mango Cream Matcha,37085,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/37085/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMangoCreamMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Lavender Cream Matcha,34914,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34914/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedLavenderCreamMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Lavender Cream Matcha,34914,Iced,Beverage,Available,Grande,Grande,11186780,https://www.starbucks.com/menu/product/34914/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedLavenderCreamMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Lavender Cream Matcha,34914,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34914/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedLavenderCreamMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Protein Matcha,28502,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/28502/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Protein Matcha,28502,Iced,Beverage,Available,Grande,Grande,11182650,https://www.starbucks.com/menu/product/28502/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Protein Matcha,28502,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/28502/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Sugar-Free Vanilla Protein Matcha,28504,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/28504/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Sugar-Free Vanilla Protein Matcha,28504,Iced,Beverage,Available,Grande,Grande,11182657,https://www.starbucks.com/menu/product/28504/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Sugar-Free Vanilla Protein Matcha,28504,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/28504/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Caramel Protein Matcha,28731,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/28731/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Caramel Protein Matcha,28731,Iced,Beverage,Available,Grande,Grande,11184992,https://www.starbucks.com/menu/product/28731/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Caramel Protein Matcha,28731,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/28731/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Sugar-Free Caramel Protein Matcha,34816,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34816/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Sugar-Free Caramel Protein Matcha,34816,Iced,Beverage,Available,Grande,Grande,11186075,https://www.starbucks.com/menu/product/34816/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Sugar-Free Caramel Protein Matcha,34816,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34816/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMatchaTeaLattewProtein,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Dubai Chocolate Matcha,28775,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/28775/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/DubaiChocolateMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Dubai Chocolate Matcha,28775,Iced,Beverage,Available,Grande,Grande,11185231,https://www.starbucks.com/menu/product/28775/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/DubaiChocolateMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Dubai Chocolate Matcha,28775,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/28775/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/DubaiChocolateMatchaTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Banana Bread Matcha,34828,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34828/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBananaBreadMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Banana Bread Matcha,34828,Iced,Beverage,Available,Grande,Grande,11186309,https://www.starbucks.com/menu/product/34828/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBananaBreadMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Banana Bread Matcha,34828,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34828/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBananaBreadMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Double Berry Matcha,34829,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34829/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedDoubleBerryMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Double Berry Matcha,34829,Iced,Beverage,Available,Grande,Grande,11186305,https://www.starbucks.com/menu/product/34829/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedDoubleBerryMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Iced Double Berry Matcha,34829,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34829/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedDoubleBerryMatcha,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Matcha Crème Frappuccino® Blended Beverage,439,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/439/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/MatchaCremeFrappuccino,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Matcha Crème Frappuccino® Blended Beverage,439,Iced,Beverage,Available,Grande,Grande,11002681,https://www.starbucks.com/menu/product/439/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/MatchaCremeFrappuccino,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Matcha,Iced Matcha,Iced Matcha,Matcha Crème Frappuccino® Blended Beverage,439,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/439/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/MatchaCremeFrappuccino,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Chai Latte,466,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/466/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedChaiTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Chai Latte,466,Iced,Beverage,Available,Grande,Grande,11187072,https://www.starbucks.com/menu/product/466/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedChaiTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Chai Latte,466,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/466/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedChaiTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Mango Cream Chai,40484,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/40484/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMangoCreamChai,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Mango Cream Chai,40484,Iced,Beverage,Available,Grande,Grande,11188230,https://www.starbucks.com/menu/product/40484/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMangoCreamChai,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Mango Cream Chai,40484,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/40484/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedMangoCreamChai,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Lavender Cream Chai,34912,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/34912/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedChaiTeaLatteLavenderCreamColdFoam,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Lavender Cream Chai,34912,Iced,Beverage,Available,Grande,Grande,11186783,https://www.starbucks.com/menu/product/34912/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedChaiTeaLatteLavenderCreamColdFoam,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced Lavender Cream Chai,34912,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/34912/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedChaiTeaLatteLavenderCreamColdFoam,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced London Fog Latte,477,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/477/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedLondonFogTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced London Fog Latte,477,Iced,Beverage,Available,Grande,Grande,11033069,https://www.starbucks.com/menu/product/477/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedLondonFogTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea Latte,Iced Tea Latte,Iced Tea Latte,Iced London Fog Latte,477,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/477/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedLondonFogTeaLatte,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea,457,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/457/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea,457,Iced,Beverage,Available,Grande,Grande,11126327,https://www.starbucks.com/menu/product/457/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea,457,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/457/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea,457,Iced,Beverage,Available,Trenta,Grande,,https://www.starbucks.com/menu/product/457/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea Lemonade,458,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/458/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea Lemonade,458,Iced,Beverage,Available,Grande,Grande,11126333,https://www.starbucks.com/menu/product/458/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea Lemonade,458,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/458/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Black Tea Lemonade,458,Iced,Beverage,Available,Trenta,Grande,,https://www.starbucks.com/menu/product/458/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedBlackTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea,459,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/459/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea,459,Iced,Beverage,Available,Grande,Grande,11126807,https://www.starbucks.com/menu/product/459/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea,459,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/459/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea,459,Iced,Beverage,Available,Trenta,Grande,,https://www.starbucks.com/menu/product/459/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea Lemonade,460,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/460/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea Lemonade,460,Iced,Beverage,Available,Grande,Grande,11126811,https://www.starbucks.com/menu/product/460/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea Lemonade,460,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/460/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Green Tea Lemonade,460,Iced,Beverage,Available,Trenta,Grande,,https://www.starbucks.com/menu/product/460/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedGreenTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea,2123077,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/2123077/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea,2123077,Iced,Beverage,Available,Grande,Grande,11126348,https://www.starbucks.com/menu/product/2123077/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea,2123077,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/2123077/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea,2123077,Iced,Beverage,Available,Trenta,Grande,,https://www.starbucks.com/menu/product/2123077/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTea,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea Lemonade,2123074,Iced,Beverage,Available,Tall,Grande,,https://www.starbucks.com/menu/product/2123074/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea Lemonade,2123074,Iced,Beverage,Available,Grande,Grande,11126350,https://www.starbucks.com/menu/product/2123074/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea Lemonade,2123074,Iced,Beverage,Available,Venti,Grande,,https://www.starbucks.com/menu/product/2123074/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTeaLemonade,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Drinks,Cold Tea > Iced Tea,Iced Tea,Iced Tea,Iced Peach Green Tea Lemonade,2123074,Iced,Beverage,Available,Trenta,Grande,,https://www.starbucks.com/menu/product/2123074/iced,https://cloudassets.starbucks.com/is/image/sbuxcorp/IcedPeachGreenTeaLemonade,
